Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
balazik.sk,Peter Korpáš - Binary.sk,4.0,1.0,None,94,1833606426,1,1,1,1,0,29405,200,nginx,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
bbraun-avitum.sk,"Webglobe, s.r.o.",4.0,3.0,None,0,1047369552,1,0,1,0,0,29134,200,None,3.62,0.31,0.56,0.0,0.06,2,3,0,1,False,15,False,False,Czechia,0
hotelbrix.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,15,621391771,1,1,1,0,0,51013,200,openresty,3.58,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Slovakia,0
columbiasslovenskooutlet.com,WEBCC,4.0,2.0,Let's Encrypt,51,3304430020,1,0,0,0,0,41564,200,Apache,3.7,0.39,0.57,0.0,0.0,3,3,0,0,False,27,True,False,Slovakia,1
autopozicovna4.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,78,621391795,1,1,1,0,0,51013,200,openresty,3.69,0.41,0.47,0.06,0.0,2,2,1,0,False,16,False,False,Slovakia,0
b4b-inkaso.sk,"WEBY GROUP, s.r.o.",4.0,3.0,None,0,3645052469,1,1,1,0,1,5578,200,Apache,3.24,0.23,0.54,0.08,0.08,1,2,1,1,False,12,False,False,Slovakia,0
candaslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,58,1746214445,2,0,0,0,0,13335,200,cloudflare,3.34,0.29,0.65,0.0,0.0,1,3,0,0,False,16,True,False,Canada,1
fableticsbratislava.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,82,2890127232,2,0,0,0,0,13335,520,cloudflare,3.52,0.32,0.64,0.0,0.0,1,4,0,0,False,21,True,False,Canada,1
lipany.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,60,1959442631,1,1,1,0,0,24940,200,nginx,3.17,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Germany,0
stripterky.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,74,2890105197,2,1,0,0,0,13335,200,cloudflare,3.09,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,False,Canada,1
benalexplus.sk,Websupport s.r.o.,4.0,3.0,None,0,2892583065,1,1,1,0,0,63949,0,None,3.38,0.29,0.64,0.0,0.0,1,3,0,0,False,13,False,False,Germany,0
budan.sk,"WebHouse, s.r.o.",4.0,3.0,None,80,786818603,1,1,1,0,1,29405,0,None,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
stolna.sk,"CS WEB, s.r.o.",4.0,1.0,None,49,1600782256,1,0,0,0,0,15962,200,Apache,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
bbresult.sk,"ACTIVE 24, s.r.o.",4.0,1.0,Let's Encrypt,64,621391812,1,0,1,0,0,51013,200,openresty,3.1,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
ba-auto.sk,"Webglobe, a.s.",4.0,3.0,None,374,3283482893,1,1,1,1,1,48689,200,nginx,3.12,0.4,0.4,0.0,0.1,2,2,0,1,False,9,False,False,Slovakia,0
bepa.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,1.0,Let's Encrypt,5,1559297387,1,1,1,0,0,29405,200,None,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
bagmaster.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,68,3641751704,1,1,1,0,1,43541,200,nginx,3.25,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Czechia,0
strazske.sk,"PROGRESS SYSTEMS, s.r.o.",4.0,3.0,Let's Encrypt,36,621391796,1,1,1,0,0,51013,200,openresty,2.85,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
nabytokbatik.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,80,1450111981,1,1,1,0,1,29405,200,Apache,3.19,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
trstena.sk,"DSI DATA, a. s.",4.0,4.0,Let's Encrypt,87,1383588041,1,1,1,0,1,5578,200,Apache,2.92,0.2,0.7,0.0,0.0,1,4,0,0,False,9,False,False,Slovakia,0
uggslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,54,1746221789,2,0,0,0,0,13335,200,cloudflare,3.19,0.27,0.67,0.0,0.0,1,4,0,0,False,14,True,False,Canada,1
teniskypumaoutlet.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,33,3304240033,1,0,0,0,0,58065,200,Apache,3.68,0.4,0.55,0.0,0.0,3,2,0,0,False,19,True,False,South Africa,1
xeroshoes.sk,"ACTIVE 24, s.r.o.",4.0,1.0,Google Trust Services,55,2890105870,2,0,0,0,0,13335,200,cloudflare,2.86,0.33,0.58,0.0,0.0,2,2,0,0,False,11,True,False,Canada,1
autoskolaportal.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,49,621391772,1,1,1,0,0,51013,200,openresty,3.2,0.39,0.56,0.0,0.0,2,2,0,0,False,17,False,False,Slovakia,0
basetoool.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,62,1542460480,1,1,1,0,0,59939,200,nginx,3.02,0.42,0.5,0.0,0.0,3,2,0,0,False,11,False,False,The Netherlands,1
vanseshop.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,78,1755317870,1,0,0,0,0,41564,200,Apache,3.19,0.25,0.67,0.0,0.0,1,2,0,0,False,11,True,False,United Kingdom,1
balarepo.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,65,1833603476,1,1,1,0,0,29405,200,Apache,3.28,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
barimpex.sk,DATACOM.EU s.r.o.,4.0,2.0,None,34,1434753202,1,1,1,0,1,24641,200,Apache,3.46,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Czechia,0
fontech.sk,"Webglobe, a.s.",4.0,2.0,Google Trust Services,64,1746216159,2,1,1,0,1,13335,200,cloudflare,3.32,0.2,0.7,0.0,0.0,1,2,0,0,False,9,False,False,Canada,0
najploty.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,72,621391771,1,1,1,0,0,51013,200,openresty,3.46,0.27,0.64,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
123company.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,43,1746210193,2,0,0,0,0,13335,404,cloudflare,3.7,0.23,0.46,0.23,0.0,1,2,3,0,False,12,False,False,Canada,1
mojadm.sk,"WebHouse, s.r.o.",4.0,1.0,Let's Encrypt,67,600399524,1,1,1,0,1,396982,200,None,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,United States,0
poltar.sk,"INTERNET CZ, a.s.",4.0,1.0,Let's Encrypt,72,1482057225,1,1,1,0,1,39392,200,Microsoft-IIS/8.5,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
3trade.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,47,3248704794,1,1,1,1,1,29405,200,nginx,3.17,0.22,0.56,0.11,0.0,1,2,1,0,False,8,False,False,Slovakia,0
skiland.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,68,1356055265,1,1,1,0,0,24806,200,Apache/2.4.41 (Ubuntu),2.92,0.2,0.7,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
fatrapark2apartments.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,51,1482062096,1,1,1,0,0,39392,200,nginx,3.34,0.26,0.65,0.04,0.0,1,3,1,0,False,22,False,False,Czechia,0
fashy.sk,"ACTIVE 24, s.r.o.",4.0,4.0,None,0,2728364086,2,1,1,0,0,13335,409,cloudflare,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Canada,1
baltaxia.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,77,786820744,1,1,1,0,1,29405,200,nginx,3.03,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Slovakia,0
oddych.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,13,621391803,1,1,1,0,0,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
beneholding.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,66,1410344864,1,0,0,0,0,31679,200,nginx,3.52,0.29,0.64,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
dolnybadin.sk,"INTERNET CZ, a.s.",4.0,3.0,Let's Encrypt,60,1482057221,1,1,1,0,1,39392,200,Microsoft-IIS/8.5,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
balcarpolansky.sk,"INTERNET CZ, a.s.",4.0,3.0,None,49,3641753460,1,0,0,0,0,43541,200,Apache/2.4.57 (Debian),3.45,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,Czechia,0
bato.sk,"WEBY GROUP, s.r.o.",4.0,1.0,Let's Encrypt,86,3645052472,1,1,1,0,1,5578,200,nginx,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
rossignol.sk,"Slovanet, a. s.",4.0,3.0,Let's Encrypt,78,1442349347,3,1,1,0,1,5578,200,None,3.02,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
stavbabezstarosti.sk,Gransy s.r.o.,1.0,1.0,Google Trust Services,80,1746219468,2,0,0,0,0,13335,403,cloudflare,3.35,0.3,0.65,0.0,0.0,1,3,0,0,False,19,False,False,Canada,0
calvin-klein.sk,MarkMonitor International Limited,4.0,1.0,None,0,52529952,1,0,0,0,0,16509,0,None,3.37,0.27,0.6,0.0,0.07,2,2,0,1,False,14,False,False,Canada,1
bbmoto.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,85,921018717,3,1,1,1,1,16509,200,nginx,2.73,0.22,0.67,0.0,0.0,1,3,0,0,False,8,False,False,Ireland,0
vrable.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,53,1383588041,1,1,1,0,1,5578,200,Apache,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
engelbert-strauss.sk,iS-Fun Internet Services GmbH,4.0,3.0,Let's Encrypt,88,2539995838,4,1,1,0,1,54113,200,None,3.48,0.25,0.65,0.0,0.05,2,3,0,1,False,19,False,False,United States,0
bareo.sk,"IMAFEX, s.r.o.",4.0,3.0,None,46,3162202395,1,1,1,0,1,58328,200,Apache,3.0,0.38,0.5,0.0,0.0,2,2,0,0,False,7,False,False,Slovakia,0
syslovisko.sk,"ELBIA, s. r. o.",4.0,3.0,Let's Encrypt,23,621391748,1,1,1,0,0,51013,200,openresty,2.78,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
hotelsenica.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,12,621391813,1,1,1,0,0,51013,200,openresty,3.52,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
nana-vypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,61,3304405155,1,0,0,0,0,58065,200,Apache,3.58,0.31,0.56,0.0,0.06,1,2,0,1,False,15,True,False,Spain,1
bazant-zajac.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,24,621391773,1,1,1,0,0,51013,200,openresty,3.24,0.27,0.6,0.0,0.07,1,2,0,1,False,14,False,False,Slovakia,0
dastan.sk,"Computer and Network Systems, spol. s r.o.",4.0,3.0,Let's Encrypt,38,88859534,1,1,1,1,1,24940,200,nginx,2.73,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Germany,0
kosice.sk,Websupport s.r.o.,4.0,3.0,DigiCert Inc,61,1490292245,1,1,1,0,1,42841,200,Apache,2.73,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
bab.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,4,1559297283,1,1,1,0,0,29405,200,None,2.25,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Slovakia,0
vejastore.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,77,2890107733,2,0,0,0,0,13335,403,cloudflare,3.25,0.33,0.58,0.0,0.0,1,2,0,0,False,11,True,False,Canada,1
pezinok.sk,Websupport s.r.o.,4.0,4.0,Sectigo Limited,268,621390347,1,1,1,0,0,51013,200,None,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
hotelbratislava.sk,"SWAN, a. s.",4.0,3.0,Let's Encrypt,27,621391773,1,1,1,0,1,51013,200,openresty,3.57,0.33,0.61,0.0,0.0,1,3,0,0,False,17,True,False,Slovakia,0
darcekyprestastie.sk,"Webglobe, s.r.o.",4.0,3.0,Let's Encrypt,33,1047369500,1,1,1,1,1,29134,200,nginx,3.45,0.35,0.6,0.0,0.0,2,2,0,0,False,19,False,False,Czechia,0
benettoneshop.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,73,3304527906,1,0,0,0,0,41564,403,nginx,3.2,0.31,0.62,0.0,0.0,1,2,0,0,False,15,True,False,United States,1
puma-sk.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,36,3304430053,1,0,0,0,0,41564,200,Apache,2.92,0.2,0.6,0.0,0.1,1,2,0,1,False,9,False,True,Slovakia,1
danskoslovensko.sk,Nom-IQ Limited dba Com Laude,4.0,3.0,None,0,55020441,3,0,0,0,0,16509,200,cloudflare,3.09,0.28,0.67,0.0,0.0,1,3,0,0,False,17,True,False,United States,1
bb-autoelektro.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,67,1450111780,1,1,1,0,1,29405,200,Apache,3.5,0.35,0.53,0.0,0.06,2,3,0,1,False,16,False,False,Slovakia,0
benolsteel.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,16,621391749,1,1,1,0,0,51013,200,openresty,3.03,0.31,0.62,0.0,0.0,2,3,0,0,False,12,False,False,Slovakia,0
skrz.sk,"Webglobe, a.s.",4.0,3.0,None,0,2328434836,1,0,1,0,0,24940,0,None,2.24,0.0,0.86,0.0,0.0,0,4,0,0,False,6,False,False,Germany,0
battal.sk,"Slovanet, a. s.",4.0,2.0,Let's Encrypt,69,621391772,1,1,1,0,0,51013,200,openresty,2.73,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
babyfriendly.sk,"WebHouse, s.r.o.",2.0,2.0,Google Trust Services,86,1746214676,2,0,0,0,0,13335,403,cloudflare,3.64,0.33,0.6,0.0,0.0,2,3,0,0,False,14,False,False,Canada,0
infoma.sk,ZONER s.r.o.,4.0,3.0,DigiCert Inc,88,3653661362,1,0,1,0,0,34222,200,Apache/2.4.62 (Debian),3.17,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
babytrend.sk,Websupport s.r.o.,4.0,2.0,Google Trust Services,34,1746538230,3,1,1,0,1,13335,403,cloudflare,3.42,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Canada,0
mindop.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,None,60,3274816674,1,1,1,0,0,25373,200,Apache,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,None,0
martensbratislava.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,79,3304094130,1,0,0,0,0,41564,200,Apache,3.48,0.3,0.65,0.0,0.0,1,4,0,0,False,19,True,False,Germany,1
penzionpatriot.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,43,3325106064,4,1,1,0,0,53831,200,Squarespace,3.5,0.35,0.59,0.0,0.0,2,2,0,0,False,16,False,False,United States,0
kazarslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,34,3301182858,1,0,0,0,0,63119,200,Apache,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,True,False,Germany,1
babautodoprava.sk,"PEGO Slovakia, s.r.o.",4.0,2.0,None,66,3585441830,1,1,1,0,1,43653,200,Apache,3.38,0.41,0.53,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
grandmatej.sk,"GIMEX SLOVAKIA, s.r.o.",4.0,3.0,Let's Encrypt,49,3118874539,3,1,1,0,0,58182,200,Pepyaka,3.55,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,False,United States,0
jahodna.sk,Websupport s.r.o.,4.0,4.0,Let's Encrypt,65,621391748,1,1,1,0,1,51013,200,openresty,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
gymsharksk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,58,1746210687,2,0,0,0,0,13335,200,cloudflare,2.97,0.15,0.77,0.0,0.0,1,4,0,0,False,12,False,True,Canada,1
motoshop-laco.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,36,621391803,1,1,1,0,0,51013,200,openresty,3.38,0.31,0.56,0.0,0.06,1,2,0,1,False,15,True,False,Slovakia,0
uniqlosk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,67,3304430070,1,0,0,0,0,41564,200,Apache,3.1,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,True,Slovakia,1
trebisov.sk,INVER spol. s r.o.,4.0,3.0,Let's Encrypt,72,1514208489,1,1,1,0,0,15962,200,Microsoft-IIS/10.0,3.28,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
paypal.legitalk.sk,Speedweb s. r. o.,4.0,3.0,Let's Encrypt,59,1833606406,1,0,0,0,0,29405,200,nginx,3.31,0.33,0.56,0.0,0.0,2,2,0,0,False,17,False,False,Slovakia,1
banderium.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,360,1359135742,1,1,1,0,0,24806,200,Apache,3.58,0.33,0.58,0.0,0.0,2,2,0,0,False,11,False,False,Czechia,0
armanioutlet.sk,NETIM,4.0,3.0,Let's Encrypt,62,3304375151,1,0,0,0,0,41564,403,nginx,3.64,0.4,0.53,0.0,0.0,3,2,0,0,False,14,True,False,Singapore,1
opravit.sk,QUANTUMS TECHNOLOGIES s. r. o.,4.0,2.0,None,0,1559292981,1,0,1,0,0,29405,200,Apache,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
belickova.sk,THR Systems a.s.,4.0,1.0,Let's Encrypt,55,1051227202,1,1,1,0,0,5578,200,Apache,3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
bastard.sk,"Webglobe, s.r.o.",4.0,3.0,Let's Encrypt,89,3107705628,1,1,1,1,1,43541,200,nginx,2.92,0.2,0.7,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
hotelesprit.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,29,621391803,1,0,1,0,0,51013,200,openresty,3.38,0.29,0.64,0.0,0.0,1,3,0,0,False,13,False,False,Slovakia,0
bate.sk,"Slovanet, a. s.",4.0,3.0,None,22,3560513564,1,0,1,0,0,48689,200,nginx,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
svetstudni.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,71,621391649,1,1,1,0,0,51013,200,openresty,3.18,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,False,Slovakia,0
hoteljavorna.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,24,621391748,1,1,1,0,0,51013,200,openresty,3.64,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
smartwoodsk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,17,1296984067,1,1,1,0,1,15685,200,Apache/2.4.61 (Debian),3.18,0.21,0.71,0.0,0.0,2,3,0,0,False,13,False,True,Czechia,1
jasle-medulienka.sk,"Webglobe, a.s.",4.0,1.0,None,22,3283482642,1,1,1,1,1,48689,200,nginx,3.58,0.37,0.53,0.0,0.05,2,2,0,1,False,18,False,False,Slovakia,0
benefitklima.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,30,3645054879,1,1,1,1,1,5578,200,nginx,3.51,0.33,0.6,0.0,0.0,1,3,0,0,False,14,False,False,Slovakia,0
hotelsquash.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,33,1559297294,1,1,1,0,0,29405,200,None,3.32,0.29,0.64,0.0,0.0,2,3,0,0,False,13,False,False,Slovakia,0
backlinks.sk,Gransy s.r.o.,4.0,3.0,None,0,1360994726,1,1,1,1,1,24971,200,Apache,3.02,0.17,0.75,0.0,0.0,1,3,0,0,False,11,False,False,Czechia,0
supreme-sk.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,81,3304375224,1,0,0,0,0,41564,200,Apache,3.03,0.23,0.62,0.0,0.08,1,2,0,1,False,12,False,True,Singapore,1
nikevypredaj.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,42,1746219009,7,0,0,0,0,13335,403,cloudflare,3.64,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Canada,1
palladiumobuv.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,48,1746225514,2,0,0,0,0,13335,200,cloudflare,3.62,0.38,0.56,0.0,0.0,2,2,0,0,False,15,True,False,Canada,1
tepuj.sk,"WebHouse, s.r.o.",4.0,3.0,None,386,1450111948,1,1,1,0,1,29405,200,Apache,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
superbenek.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,ZeroSSL,82,3108035365,1,1,1,0,0,43541,200,nginx,3.03,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
basetool.sk,NETIM,4.0,3.0,None,35,1742787686,1,1,1,1,1,133618,403,None,3.1,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Australia,1
btrix.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,81,3645054525,1,1,1,1,1,5578,200,nginx,3.0,0.12,0.75,0.0,0.0,1,3,0,0,False,7,False,False,Slovakia,0
hotelgalanta.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,88,621391805,1,1,1,0,0,51013,200,openresty,3.32,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
lidl.sk,INWX GmbH,4.0,3.0,SwissSign AG,139,1751158554,1,1,1,0,1,16625,200,myracloud,2.52,0.14,0.71,0.0,0.0,1,2,0,0,False,6,False,False,United States,0
kuzelka.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,45,621391812,1,1,1,0,0,51013,200,openresty,2.85,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
hotel21trnavka.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,11,621391795,1,1,1,0,0,51013,200,openresty,3.73,0.24,0.59,0.12,0.0,1,3,2,0,False,16,False,False,Slovakia,0
relaxinn.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,68,3283482692,1,1,1,1,1,48689,200,nginx,3.28,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
p7.sk,"Slovak Telekom, a.s.",4.0,3.0,None,0,1359135625,1,0,1,0,0,24806,200,cloudflare,2.32,0.0,0.6,0.2,0.0,0,2,1,0,False,4,False,False,Czechia,0
veja-tenisky.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,40,3304094190,1,0,0,0,0,41564,200,Apache,3.51,0.33,0.53,0.0,0.07,1,2,0,1,False,14,True,False,Germany,1
ninecasinos.sk,Key-Systems GmbH,3.0,3.0,Google Trust Services,58,1746212735,2,0,0,0,0,13335,200,cloudflare,2.99,0.36,0.57,0.0,0.0,1,2,0,0,False,13,True,False,Canada,1
grendel.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,26,1559297297,1,1,1,0,0,29405,200,None,3.12,0.2,0.7,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
oc-danubia.sk,"SEAL IT Services, s.r.o.",4.0,3.0,Let's Encrypt,32,1442371701,1,1,1,0,1,5578,200,Apache,3.55,0.38,0.46,0.0,0.08,2,2,0,1,False,12,False,False,Slovakia,0
shopsy.sk,"ELBIA, s. r. o.",4.0,3.0,Let's Encrypt,53,84503798,1,0,1,0,0,24940,200,nginx/1.18.0,2.64,0.22,0.67,0.0,0.0,1,2,0,0,False,8,True,False,Germany,1
kavoviny.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,60,3111082080,1,1,1,0,0,51013,200,Pixi,3.1,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,Hungary,0
on-running-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,65,1746215152,2,0,0,0,0,13335,200,cloudflare,3.12,0.19,0.62,0.0,0.12,1,2,0,1,False,15,False,True,Canada,1
vivaiatopanky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,77,2783395860,1,0,0,0,0,48950,200,Apache,3.33,0.44,0.5,0.0,0.0,3,2,0,0,False,15,True,False,Germany,1
dennikn.sk,Websupport s.r.o.,4.0,3.0,Sectigo Limited,316,1547449110,2,1,1,0,1,44185,200,None,2.65,0.2,0.7,0.0,0.0,1,2,0,0,False,9,False,False,Canada,0
sothys.sk,"SWAN, a. s.",4.0,3.0,Let's Encrypt,27,621391771,1,1,1,0,0,51013,200,openresty,2.64,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
slovensko.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,DigiCert Inc,84,3274817474,1,1,1,0,1,25373,200,None,2.86,0.25,0.67,0.0,0.0,1,3,0,0,False,11,True,False,Slovakia,0
akutopanky.sk,NETIM,4.0,3.0,ZeroSSL,49,3301233448,1,0,0,0,0,48950,403,nginx,3.18,0.38,0.54,0.0,0.0,1,2,0,0,False,12,True,False,Sweden,1
imrich.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,55,3248704796,1,1,1,1,1,29405,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
northfaceslovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,42,2783418527,1,0,0,0,0,58065,200,Apache,3.78,0.35,0.6,0.0,0.0,2,4,0,0,False,19,True,False,United States,1
stavebniny-pezinok.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,38,3645054555,1,1,1,0,1,5578,200,nginx,3.78,0.33,0.57,0.0,0.05,1,2,0,1,False,20,False,False,Slovakia,0
marcjacobssk.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,43,3304431292,1,0,0,0,0,58065,200,Apache,3.19,0.2,0.73,0.0,0.0,1,4,0,0,False,14,False,True,Romania,1
bbtrading.sk,Ing. Tomáš Spurný - T - com,4.0,3.0,None,0,1389365061,1,0,1,1,0,15685,200,None,3.42,0.17,0.75,0.0,0.0,1,4,0,0,False,11,False,False,Czechia,0
venumslovensko.sk,Gransy s.r.o.,4.0,2.0,Google Trust Services,54,1746231297,7,0,0,0,0,13335,200,cloudflare,3.22,0.29,0.65,0.0,0.0,1,3,0,0,False,16,True,False,Canada,1
