Domain,Registrar,Creation_Date,Update_Date,Registration_Period,SSL_Issuer,SSL_TTL,Validity_Length,SAN_Count,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
balkar.sk,"ACTIVE 24, s.r.o.",4,3,3287,Let's Encrypt,33,89,2,55122796,2,1,1,0,0,16509,404,openresty,2.73,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Germany,0
gabiony-eshop.sk,Gransy s.r.o.,3,3,365,Google Trust Services,67,90,2,1746235393,7,0,0,0,0,13335,500,cloudflare,3.75,0.38,0.5,0.0,0.06,2,2,0,1,0,15,1,0,Canada,1
pumaslovensko.sk,"WebHouse, s.r.o.",3,3,365,Google Trust Services,88,90,2,1746235393,7,0,0,0,0,13335,403,cloudflare,3.45,0.31,0.62,0.0,0.0,1,3,0,0,0,15,1,0,Canada,1
perfektna.sk,Onikron s.r.o.,4,2,1096,Let's Encrypt,9,89,2,621391773,1,1,1,0,0,51013,200,openresty,3.25,0.25,0.67,0.0,0.0,1,3,0,0,0,11,0,0,Slovakia,1
bamatt.sk,"WEBY GROUP, s.r.o.",4,3,5483,Unknown,-1,-1,-1,3645052472,1,1,1,0,1,5578,200,nginx,2.73,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
peakperformanceslovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,61,90,2,1746231297,7,0,0,0,0,13335,200,cloudflare,3.63,0.33,0.63,0.0,0.0,2,3,0,0,0,26,1,0,Canada,1
763829.sk,Gransy s.r.o.,3,3,365,Google Trust Services,60,90,2,1746214913,7,0,0,0,0,13335,0,Unknown,3.17,0.0,0.22,0.67,0.0,0,2,6,0,0,8,0,0,Canada,1
hotelgalileo.sk,Websupport s.r.o.,4,3,6940,Let's Encrypt,14,89,2,621391749,1,1,1,0,0,51013,200,openresty,3.32,0.4,0.53,0.0,0.0,2,2,0,0,0,14,0,0,Slovakia,0
umb.sk,Univerzita Mateja Bela v Banskej Bystrici,4,3,8036,GEANT Vereniging,198,365,333,1746291123,3,1,1,0,1,13335,0,Unknown,2.58,0.17,0.67,0.0,0.0,1,2,0,0,0,5,0,0,Canada,0
znalec-kosice.sk,"ACTIVE 24, s.r.o.",4,3,3287,Let's Encrypt,60,89,2,521079357,1,0,1,0,0,25234,200,nginx,3.5,0.31,0.56,0.0,0.06,1,2,0,1,0,15,0,0,Czechia,1
babplus.sk,"INTERNET CZ, a.s.",4,3,6574,Unknown,-1,-1,-1,1359135408,1,0,1,0,0,24806,200,Microsoft-IIS/10.0,2.92,0.2,0.7,0.0,0.0,1,3,0,0,0,9,0,0,Czechia,0
bachledka.sk,Websupport s.r.o.,4,3,6196,Let's Encrypt,62,89,1,822991589,1,1,1,0,1,24940,200,nginx,3.25,0.25,0.67,0.0,0.0,1,3,0,0,0,11,0,0,Germany,0
hotelsmokovec.sk,"MYSTERY MACHINE, s.r.o.",4,3,8036,Unknown,-1,-1,-1,772035755,1,1,1,1,1,24940,200,Apache/2,3.33,0.31,0.62,0.0,0.0,1,3,0,0,0,15,0,0,Germany,0
basilica.sk,EuroNET Slovakia s.r.o.,4,2,6197,Let's Encrypt,61,89,2,2371810654,1,1,1,0,1,16276,200,nginx,2.91,0.36,0.55,0.0,0.0,1,2,0,0,0,10,0,0,France,0
adidascena.sk,Gransy s.r.o.,4,4,1096,Let's Encrypt,46,89,2,3304430070,1,0,0,0,0,41564,200,Apache,3.03,0.38,0.54,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,1
kupelenimnica.sk,EuroNET Slovakia s.r.o.,4,3,8036,Let's Encrypt,48,89,2,3587669149,1,1,1,0,1,5578,200,Apache/2.4.63 (FreeBSD) OpenSSL/1.1.1w-freebsd mpm-itk/2.4.7-04 PHP/7.4.32,3.5,0.38,0.56,0.0,0.0,1,2,0,0,0,15,1,0,Slovakia,0
ice-casino-slovensko.sk,Key-Systems GmbH,3,3,365,Google Trust Services,60,90,2,1746224407,2,0,0,0,0,13335,403,cloudflare,3.45,0.35,0.52,0.0,0.09,1,3,0,1,0,22,1,0,Canada,1
cpppapsk.sk,Gransy s.r.o.,3,3,365,Google Trust Services,62,90,2,2890111071,2,0,0,0,0,13335,403,cloudflare,2.37,0.09,0.82,0.0,0.0,1,4,0,0,0,10,0,1,Canada,1
beautissimo.sk,"WebHouse, s.r.o.",4,2,3287,Let's Encrypt,52,89,1,586667193,1,1,1,0,1,16509,200,nginx,3.32,0.43,0.5,0.0,0.0,3,2,0,0,0,13,0,0,Ireland,0
ninecasino.sk,Gransy s.r.o.,4,3,731,Google Trust Services,69,90,2,1746210334,2,0,0,0,0,13335,200,cloudflare,3.03,0.38,0.54,0.0,0.0,1,2,0,0,0,12,1,0,Canada,1
bassoair.sk,Websupport s.r.o.,4,1,2557,Let's Encrypt,79,89,2,621391771,1,1,1,0,0,51013,200,openresty,2.85,0.36,0.55,0.0,0.0,3,2,0,0,0,10,0,0,Slovakia,0
hotelmarrols.sk,Websupport s.r.o.,4,3,8014,Let's Encrypt,83,89,2,621391748,1,1,1,0,0,51013,200,openresty,3.37,0.27,0.67,0.0,0.0,1,2,0,0,0,14,0,0,Slovakia,0
bva.sk,BeeSoft s.r.o.,4,3,4748,Let's Encrypt,19,89,2,621391796,1,1,1,0,0,51013,200,openresty,2.58,0.17,0.67,0.0,0.0,1,2,0,0,0,5,0,0,Slovakia,0
autopozicovna4.sk,Websupport s.r.o.,4,3,3653,Let's Encrypt,73,89,2,621391795,1,1,1,0,0,51013,200,openresty,3.69,0.41,0.47,0.06,0.0,2,2,1,0,0,16,0,0,Slovakia,0
hotelset.sk,"STZ Marketing, s. r.o.",4,2,8038,Let's Encrypt,86,89,1,621391747,1,1,1,0,1,51013,200,openresty,2.91,0.27,0.64,0.0,0.0,1,2,0,0,0,10,0,0,Slovakia,0
hotelnarodnydom.sk,"ActivIT,s.r.o.",4,3,7308,Sectigo Limited,118,365,2,1450111784,1,0,1,0,0,29405,200,Apache,3.68,0.33,0.61,0.0,0.0,1,2,0,0,0,17,0,0,Slovakia,0
backlinks.sk,Gransy s.r.o.,4,3,6209,Unknown,-1,-1,-1,1360994726,1,1,1,1,1,24971,200,Apache,3.02,0.17,0.75,0.0,0.0,1,3,0,0,0,11,0,0,Czechia,0
protein.sk,Websupport s.r.o.,4,3,6575,Google Trust Services,51,90,2,1746219009,7,1,1,0,1,13335,200,cloudflare,3.32,0.3,0.6,0.0,0.0,2,2,0,0,0,9,0,0,Canada,0
stavebniny-pezinok.sk,"Webglobe, a.s.",4,2,5479,Let's Encrypt,33,89,2,3645054555,1,1,1,0,1,5578,200,nginx,3.78,0.33,0.57,0.0,0.05,1,2,0,1,0,20,0,0,Slovakia,0
beework.sk,Websupport s.r.o.,4,3,1461,Let's Encrypt,40,89,2,621391772,1,1,1,0,0,51013,200,openresty,2.92,0.3,0.6,0.0,0.0,2,2,0,0,0,9,0,0,Slovakia,0
eccooutlet.sk,Gransy s.r.o.,4,3,1461,Let's Encrypt,60,89,8,3304430050,1,0,0,0,0,41564,200,Apache,3.09,0.38,0.54,0.0,0.0,3,2,0,0,0,12,1,0,Slovakia,1
vip-moda.eu,"WEDOS Internet, a.s.",-1,-1,-1,Let's Encrypt,80,89,54,773614290,1,0,1,0,0,197019,200,Apache,3.46,0.45,0.36,0.0,0.09,2,1,0,1,0,10,0,0,Czechia,1
becafe.sk,Websupport s.r.o.,4,3,2557,Let's Encrypt,31,89,2,621391804,1,1,1,0,1,51013,200,openresty,2.95,0.33,0.56,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
bks.sk,"Webglobe, a.s.",4,3,8036,Let's Encrypt,41,89,2,3283482689,1,1,1,1,1,48689,200,nginx,1.92,0.0,0.83,0.0,0.0,0,3,0,0,0,5,0,0,Slovakia,0
autoskoly.sk,Websupport s.r.o.,4,1,8401,Let's Encrypt,37,89,2,1836834438,1,1,1,0,0,15685,200,Apache,3.08,0.42,0.5,0.0,0.0,2,2,0,0,0,11,0,0,Czechia,0
belvet.sk,"INTERNET CZ, a.s.",4,4,6222,Let's Encrypt,65,89,2,3283483187,1,1,1,0,1,48689,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
topky.sk,"Zoznam, s.r.o.",4,3,6209,Sectigo Limited,239,365,2,3578902884,1,1,1,0,0,6855,200,cloudflare,2.75,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Slovakia,0
nanavypredaj.sk,Gransy s.r.o.,4,3,1461,Let's Encrypt,62,89,2,3304405155,1,0,0,0,0,58065,200,Apache,3.46,0.33,0.6,0.0,0.0,1,2,0,0,0,14,1,0,Spain,1
dope-snowslovakia.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,83,89,2,2665349694,1,0,0,0,0,63119,200,Apache,3.65,0.35,0.55,0.0,0.05,2,3,0,1,0,19,1,0,USA,1
ladivasalon.sk,"WebCreators, s. r. o.",4,3,5113,Let's Encrypt,71,89,2,3248704777,1,1,1,1,1,29405,200,nginx,3.18,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Slovakia,0
kupele-lucky.sk,Websupport s.r.o.,4,3,6193,Sectigo Limited,169,379,2,621391796,1,1,1,0,1,51013,200,openresty,3.19,0.33,0.53,0.0,0.07,1,2,0,1,0,14,1,0,Slovakia,0
badent.sk,Websupport s.r.o.,4,3,2922,Let's Encrypt,58,89,2,621391748,1,1,1,0,0,51013,200,openresty,3.17,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
lipany.sk,Websupport s.r.o.,4,3,8011,Let's Encrypt,55,89,2,1959442631,1,1,1,0,0,24940,200,nginx,3.17,0.33,0.56,0.0,0.0,1,2,0,0,0,8,0,0,Germany,0
veja-store-sk.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,77,89,8,2665349673,1,0,0,0,0,63119,200,Apache,3.33,0.25,0.56,0.0,0.12,1,2,0,1,0,15,1,1,USA,1
hotelboboty.sk,Websupport s.r.o.,4,3,7682,Let's Encrypt,49,89,1,336089177,1,1,1,0,0,8075,200,Unknown,3.18,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Netherlands,0
bena.sk,"Slovak Telekom, a.s.",4,3,7305,Sectigo Limited,336,365,2,621391747,1,1,1,0,0,51013,200,openresty,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
barnes.sk,Websupport s.r.o.,4,1,4018,Let's Encrypt,27,89,2,3283483190,1,1,1,1,1,48689,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
benian.sk,Websupport s.r.o.,4,1,7305,Let's Encrypt,31,89,2,621391748,1,1,1,0,0,51013,200,openresty,2.95,0.33,0.56,0.0,0.0,2,2,0,0,0,8,0,0,Slovakia,0
barcanitra.sk,MrCode s.r.o.,4,3,7670,Sectigo Limited,105,377,2,1482060155,1,1,1,0,0,39392,200,Microsoft-IIS/10.0,3.18,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Czechia,0
bic.sk,B I C Bratislava spol. s r.o.,4,3,8036,Let's Encrypt,63,89,9,3648415842,1,1,1,0,0,5578,200,Apache,2.58,0.17,0.67,0.0,0.0,1,2,0,0,0,5,0,0,Slovakia,0
babuska.sk,Websupport s.r.o.,4,3,4383,Let's Encrypt,32,89,3,1403517191,1,1,1,1,1,24971,200,Apache,2.52,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Czechia,0
vodeko.sk,"Slovanet, a. s.",4,3,8036,Unknown,-1,-1,-1,773614577,1,1,1,0,0,197019,200,Apache,2.73,0.33,0.56,0.0,0.0,1,2,0,0,0,8,0,0,Czechia,0
andrejbartl.sk,Websupport s.r.o.,4,3,3287,Let's Encrypt,57,89,1,621391805,1,1,1,0,0,51013,200,openresty,3.52,0.21,0.71,0.0,0.0,1,3,0,0,0,13,0,0,Slovakia,0
dobsina.sk,"WEBY GROUP, s.r.o.",4,3,8036,Let's Encrypt,81,89,2,1383588041,1,1,1,0,1,5578,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
asosslovensko.sk,"WebHouse, s.r.o.",3,3,365,Google Trust Services,37,90,2,1746227201,7,0,0,0,0,13335,403,cloudflare,2.85,0.31,0.62,0.0,0.0,1,3,0,0,0,15,1,0,Canada,1
bait.sk,BAIT s.r.o.,4,3,7305,Let's Encrypt,69,89,2,3117018318,1,1,1,0,0,58014,200,nginx,2.81,0.29,0.57,0.0,0.0,2,2,0,0,0,6,0,0,Slovakia,0
berec.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,7305,Let's Encrypt,31,89,2,1559297294,1,1,1,0,0,29405,200,Unknown,2.75,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Slovakia,0
venumsk.sk,Gransy s.r.o.,4,3,731,Google Trust Services,74,90,2,2890128615,2,0,0,0,0,13335,200,cloudflare,2.92,0.2,0.7,0.0,0.0,1,3,0,0,0,9,0,1,Canada,1
kyticka.sk,Eva Hromádková - KRISTÍNKA,4,1,2557,Unknown,-1,-1,-1,3114381182,1,0,0,0,0,5578,200,nginx,2.85,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
perfektneobrazy.sk,Websupport s.r.o.,4,3,4385,Unknown,-1,-1,-1,621390088,1,0,1,0,0,51013,200,openresty,3.68,0.33,0.61,0.0,0.0,2,3,0,0,0,17,0,0,Slovakia,0
eperia.sk,"+421 Web Services, s.r.o.",4,2,4018,Let's Encrypt,23,89,2,621391773,1,1,1,0,1,51013,200,openresty,2.95,0.44,0.44,0.0,0.0,2,2,0,0,0,8,0,0,Slovakia,0
gregory-slovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,37,90,2,1746219009,7,0,0,0,0,13335,500,cloudflare,3.45,0.3,0.6,0.0,0.05,1,3,0,1,0,19,1,0,Canada,1
komonoslovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,60,90,2,2890105839,2,0,0,0,0,13335,200,cloudflare,2.89,0.33,0.61,0.0,0.0,1,3,0,0,0,17,1,0,Canada,1
doprace.sk,Websupport s.r.o.,4,1,3652,Let's Encrypt,57,89,1,621391804,1,1,1,0,0,51013,200,openresty,3.32,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
arketbratislava.sk,NETIM,4,3,731,Let's Encrypt,32,89,2,2783380702,1,0,0,0,0,57858,403,nginx,3.28,0.33,0.61,0.0,0.0,1,3,0,0,0,17,1,0,Seychelles,1
napapijrislovensko.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,70,89,2,2665349668,1,0,0,0,0,63119,200,Apache,3.59,0.33,0.62,0.0,0.0,1,3,0,0,0,20,1,0,USA,1
beautybest.sk,Gransy s.r.o.,3,3,365,Google Trust Services,85,90,2,1746227201,7,0,0,0,0,13335,200,cloudflare,3.09,0.38,0.54,0.0,0.0,3,2,0,0,0,12,0,0,Canada,0
batea.sk,Websupport s.r.o.,4,3,7670,Let's Encrypt,45,89,2,621391771,1,1,1,0,0,51013,200,openresty,2.75,0.38,0.5,0.0,0.0,2,2,0,0,0,7,0,0,Slovakia,0
bielylotus.sk,ZONER s.r.o.,4,3,2557,DigiCert Inc,211,394,2,3653661370,1,1,1,0,0,34222,200,Apache,3.39,0.38,0.54,0.0,0.0,2,2,0,0,0,12,0,0,Czechia,0
benorez.sk,Websupport s.r.o.,4,3,5479,Let's Encrypt,74,89,2,3111082080,1,1,1,0,0,51013,200,Pixi,3.12,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Hungary,0
stussymikina.sk,Gransy s.r.o.,3,3,365,Google Trust Services,37,90,2,2890116796,2,0,0,0,0,13335,200,cloudflare,3.11,0.33,0.6,0.0,0.0,1,2,0,0,0,14,1,0,Canada,1
bhydroservis.sk,"Webglobe, a.s.",4,1,4748,Let's Encrypt,31,89,2,3645054555,1,1,1,1,0,5578,200,nginx,3.46,0.27,0.67,0.0,0.0,1,2,0,0,0,14,0,0,Slovakia,0
zdravehuby.sk,"ACTIVE 24, s.r.o.",4,3,4383,Let's Encrypt,30,89,2,1360995606,1,1,1,0,1,24971,200,openresty,3.7,0.31,0.62,0.0,0.0,1,3,0,0,0,12,0,0,Czechia,0
staraskola.sk,"ELBIA, s. r. o.",4,3,6575,Let's Encrypt,36,89,2,621391772,1,1,1,0,0,51013,200,openresty,2.82,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
ncmax.sk,Websupport s.r.o.,4,3,731,Let's Encrypt,17,89,2,621391772,1,1,1,0,0,51013,200,openresty,3.0,0.12,0.75,0.0,0.0,1,3,0,0,0,7,0,0,Slovakia,0
intimissimieshop.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,62,89,2,2783395844,1,0,0,0,0,48950,200,Apache,3.11,0.37,0.58,0.0,0.0,2,2,0,0,0,18,1,0,Germany,1
tezenisslovensko.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,34,89,2,2783395875,1,0,0,0,0,48950,200,Apache,3.26,0.32,0.63,0.0,0.0,1,3,0,0,0,18,1,0,Germany,1
b-ing.sk,Websupport s.r.o.,4,3,2192,Let's Encrypt,43,89,2,621391747,1,1,1,0,0,51013,200,openresty,3.0,0.12,0.62,0.0,0.12,1,2,0,1,0,7,0,0,Slovakia,0
dudince-mesto.sk,Websupport s.r.o.,4,3,7670,Let's Encrypt,74,89,2,1051430991,1,1,1,0,0,51167,200,nginx,3.62,0.31,0.56,0.0,0.06,1,2,0,1,0,15,0,0,Germany,0
stolarstvomb.sk,Websupport s.r.o.,4,2,5848,Unknown,-1,-1,-1,634194824,1,1,1,0,1,24971,200,Apache/2.2.22 (Ubuntu) mod_ssl/2.2.22 OpenSSL/1.0.1,3.32,0.2,0.73,0.0,0.0,1,4,0,0,0,14,0,0,Czechia,0
hollisterco.sk,MarkMonitor International Limited,3,3,365,Unknown,-1,-1,-1,1666428974,1,1,0,0,1,16509,200,Unknown,3.38,0.29,0.64,0.0,0.0,1,2,0,0,0,13,0,0,USA,1
servispokladni.sk,Websupport s.r.o.,4,1,4018,Let's Encrypt,86,89,2,621391748,1,1,1,0,0,51013,200,openresty,3.57,0.29,0.65,0.0,0.0,1,2,0,0,0,16,0,0,Slovakia,0
velky-krtis.sk,"WEBY GROUP, s.r.o.",4,3,8036,Let's Encrypt,81,89,2,1383588041,1,1,1,0,1,5578,200,Apache,3.32,0.21,0.64,0.0,0.07,1,3,0,1,0,13,0,0,Slovakia,0
uniqlosale.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,68,89,2,3304088854,1,0,0,0,0,58065,200,Apache,3.39,0.38,0.54,0.0,0.0,1,2,0,0,0,12,1,0,USA,1
beasy.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,1461,Let's Encrypt,36,89,2,1559297321,1,1,1,0,0,29405,200,Unknown,2.75,0.38,0.5,0.0,0.0,2,2,0,0,0,7,0,0,Slovakia,0
lornajaneoutlet.sk,NETIM,4,3,731,Let's Encrypt,30,89,2,2783430153,1,0,0,0,0,58065,403,nginx,3.5,0.39,0.56,0.0,0.0,3,2,0,0,0,17,1,0,Estonia,1
wildflower.sk,"WebHouse, s.r.o.",4,3,3287,Let's Encrypt,63,89,2,2572944938,1,0,1,0,1,47583,200,LiteSpeed,3.39,0.23,0.69,0.0,0.0,1,4,0,0,0,12,0,0,UK,0
hollistersk.sk,Gransy s.r.o.,3,3,365,Unknown,-1,-1,-1,2783395909,1,0,0,0,0,48950,403,Apache,3.18,0.21,0.71,0.0,0.0,1,3,0,0,0,13,0,1,Germany,1
hotelpatria.sk,Varro s.r.o.,4,2,8407,Let's Encrypt,20,89,2,621391773,1,1,1,0,0,51013,200,openresty,3.52,0.36,0.57,0.0,0.0,2,2,0,0,0,13,0,0,Slovakia,0
hoteltevel.sk,Websupport s.r.o.,4,3,7670,Let's Encrypt,30,89,4,1559297321,1,1,1,0,0,29405,200,Unknown,3.03,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
modrykonik.sk,"Webglobe, a.s.",4,1,7305,Let's Encrypt,43,89,2,3641753359,1,1,1,1,1,43541,200,nginx,3.18,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Czechia,0
krubystra.sk,Websupport s.r.o.,4,2,8036,Let's Encrypt,30,89,2,621391749,1,1,1,0,0,51013,200,openresty,3.08,0.25,0.67,0.0,0.0,1,3,0,0,0,11,0,0,Slovakia,0
nine-casino-slovensko.sk,Key-Systems GmbH,3,3,365,Google Trust Services,58,90,2,1746219623,2,0,0,0,0,13335,403,cloudflare,3.39,0.33,0.54,0.0,0.08,1,3,0,1,0,23,1,0,Canada,1
b-styl.sk,"WebHouse, s.r.o.",4,1,6574,Let's Encrypt,51,89,2,1360995606,1,1,1,0,1,24971,200,openresty,2.95,0.11,0.67,0.0,0.11,1,2,0,1,0,8,0,0,Czechia,0
bpro.sk,EURONIC s. r. o.,4,3,6209,Sectigo Limited,83,376,2,1559297387,1,1,1,0,0,29405,200,Unknown,2.81,0.14,0.71,0.0,0.0,1,3,0,0,0,6,0,0,Slovakia,0
sebastovce.sk,"INTERNET CZ, a.s.",4,3,5844,Actalis S.p.A.,152,385,2,3112274472,1,0,1,0,0,24806,200,Apache,3.18,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Czechia,0
appetit.sk,"INTERNET CZ, a.s.",4,2,6214,Let's Encrypt,83,89,2,1359007336,1,1,1,0,0,15685,200,nginx,2.92,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Czechia,0
domjedomov.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,4018,Let's Encrypt,45,89,2,1559297294,1,1,1,0,0,29405,200,Unknown,3.03,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
central.sk,"Platon Technologies, s.r.o.",4,2,8016,Let's Encrypt,17,89,2,1442375080,1,1,1,0,1,5578,200,nginx,3.32,0.2,0.7,0.0,0.0,1,3,0,0,0,9,0,0,Slovakia,0
hoteltatra.sk,Websupport s.r.o.,4,2,8401,Sectigo Limited,201,388,2,621391795,1,1,1,0,1,51013,200,openresty,3.18,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
baubeton.sk,"ERS Holding, spol. s r.o.",4,2,3652,Let's Encrypt,30,89,2,1450111779,1,1,1,0,1,29405,500,Apache,3.28,0.36,0.55,0.0,0.0,2,2,0,0,0,10,0,0,Slovakia,0
thenorthfaceslovensko.sk,Key-Systems GmbH,4,3,1461,Let's Encrypt,48,89,2,3301189140,1,0,0,0,0,58065,200,Apache,3.66,0.29,0.67,0.0,0.0,1,4,0,0,0,23,1,0,France,1
ockorzo.sk,"Webglobe, a.s.",4,1,5844,Let's Encrypt,45,89,4,966371158,1,1,1,1,1,8075,200,nginx,2.65,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Netherlands,0
128745.sk,Gransy s.r.o.,3,3,365,Google Trust Services,60,90,2,1746210395,2,0,0,0,0,13335,0,Unknown,3.17,0.0,0.22,0.67,0.0,0,2,6,0,0,8,0,0,Canada,1
bsschool.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,7656,Let's Encrypt,62,89,2,1559297283,1,1,1,0,0,29405,200,Unknown,2.85,0.18,0.73,0.0,0.0,2,5,0,0,0,10,0,0,Slovakia,0
bajkysport.sk,Websupport s.r.o.,4,2,2922,ZeroSSL,47,90,2,3115908618,2,1,1,0,1,198627,200,nginx,3.39,0.23,0.69,0.0,0.0,1,2,0,0,0,12,0,0,Czechia,0
grandmatej.sk,"GIMEX SLOVAKIA, s.r.o.",4,3,8011,Let's Encrypt,44,89,2,3118874539,3,1,1,0,0,58182,200,Pepyaka,3.55,0.23,0.69,0.0,0.0,1,3,0,0,0,12,0,0,USA,0
puma-slovensko.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,47,89,2,2665349646,1,0,0,0,0,63119,200,Apache,3.57,0.29,0.59,0.0,0.06,1,3,0,1,0,16,1,0,USA,1
zasielkonos.sk,Gransy s.r.o.,2,2,365,Google Trust Services,41,90,2,1746210817,7,0,0,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,2,2,0,0,0,13,0,0,Canada,1
cityhotel.sk,KIOS a.s.,4,3,8036,Let's Encrypt,31,89,1,621391797,1,1,1,0,0,51013,200,openresty,3.42,0.33,0.58,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
stripterky.sk,Gransy s.r.o.,4,3,5844,Google Trust Services,70,90,2,2890105197,2,1,0,0,0,13335,200,cloudflare,3.09,0.23,0.69,0.0,0.0,1,3,0,0,0,12,0,0,Canada,1
hotelvillabianca.sk,"IMAFEX, s.r.o.",4,1,6574,Let's Encrypt,36,89,4,624559604,1,1,1,0,1,28952,200,Apache,3.64,0.37,0.58,0.0,0.0,2,2,0,0,0,18,0,0,Slovakia,0
euronics.sk,"INTERNET CZ, a.s.",4,2,8398,Let's Encrypt,81,89,51,3107704893,1,1,1,0,1,43541,200,nginx,3.28,0.36,0.55,0.0,0.0,2,2,0,0,0,10,0,0,Czechia,0
123peniaze.sk,Gransy s.r.o.,3,3,365,Google Trust Services,74,90,2,1746224344,2,0,0,0,0,13335,403,cloudflare,3.55,0.31,0.38,0.23,0.0,2,2,3,0,0,12,0,0,Canada,1
barnettpartners.sk,"INTERNET CZ, a.s.",3,2,365,Let's Encrypt,41,89,5,621390066,1,1,1,0,1,51013,200,Apache,3.2,0.22,0.72,0.0,0.0,1,3,0,0,0,17,0,0,Slovakia,0
kubinska.sk,"DSI DATA, a. s.",4,3,6940,Let's Encrypt,59,89,2,621391772,1,1,1,0,1,51013,200,openresty,2.85,0.27,0.64,0.0,0.0,1,3,0,0,0,10,0,0,Slovakia,0
dvsshoes.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,36,89,2,2783428175,1,0,0,0,0,58065,200,Apache,2.73,0.18,0.73,0.0,0.0,2,5,0,0,0,10,1,0,Estonia,1
program-bsk.sk,Gransy s.r.o.,4,3,1461,Let's Encrypt,54,89,2,1296984067,1,1,1,0,1,15685,200,nginx,3.38,0.14,0.71,0.0,0.07,1,3,0,1,0,13,0,1,Czechia,1
brwsro.sk,Websupport s.r.o.,4,3,3287,Let's Encrypt,68,89,2,621391773,1,1,1,0,0,51013,200,openresty,2.73,0.11,0.78,0.0,0.0,1,5,0,0,0,8,0,0,Slovakia,0
bardejov.sk,"SWAN, a. s.",4,3,8036,Let's Encrypt,71,89,10,1369595152,1,1,1,0,1,57606,200,nginx,3.46,0.27,0.64,0.0,0.0,1,2,0,0,0,10,0,0,Slovakia,0
mizuno-slovensko.sk,Gransy s.r.o.,4,1,1096,Let's Encrypt,19,89,8,2783395848,1,0,0,0,0,48950,200,Apache,3.54,0.32,0.58,0.0,0.05,1,3,0,1,0,18,1,0,Germany,1
patagoniaslovensko.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,88,89,2,2783395859,1,0,0,0,0,48950,200,Apache,3.52,0.38,0.57,0.0,0.0,2,3,0,0,0,20,1,0,Germany,1
oncloudtenisky.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,45,89,2,3304430048,1,0,0,0,0,41564,200,Apache,3.62,0.35,0.59,0.0,0.0,2,3,0,0,0,16,1,0,Slovakia,1
